name,district,section,community,area,orientation,layout,rent,unit_rent
整租·中冶蓝城西区 3室2厅 南/西/北,房山,城关,中冶蓝城西区,118.56,南 西 北,3室2厅2卫,3000.0,25.3
整租·保健路4号院 1室1厅 南,房山,城关,保健路4号院,37.46,南,1室1厅1卫,950.0,25.36
整租·万宁小区 2室1厅 东/西,房山,城关,万宁小区,80.61,东 西,2室1厅1卫,1600.0,19.85
整租·青年南路8号楼 2室1厅 南/北,房山,城关,青年南路8号楼,85.16,南 北,2室1厅1卫,1800.0,21.14
整租·柳林朝晖 2室1厅 南/北,房山,城关,柳林朝晖,78.8,南 北,2室1厅1卫,2000.0,25.38
整租·永安西里 2室1厅 南/北,房山,城关,永安西里,49.29,南 北,2室1厅1卫,1500.0,30.43
整租·府东里社区 2室1厅 南,房山,城关,府东里社区,74.69,南,2室1厅1卫,1800.0,24.1
整租·丁家洼村 2室1厅 南,房山,城关,丁家洼村,79.12,南,2室1厅1卫,1800.0,22.75
整租·永安西里 2室1厅 南/北,房山,城关,永安西里,49.2,南 北,2室1厅1卫,1050.0,21.34
整租·中国铁建原香漫谷四区 3室1厅 北,房山,城关,中国铁建原香漫谷四区,89.67,北,3室1厅1卫,2500.0,27.88
整租·顺成嘉苑 2室1厅 南/北,房山,城关,顺成嘉苑,90.63,南 北,2室1厅1卫,2300.0,25.38
整租·祺兴缘家园 2室1厅 南/北,房山,城关,祺兴缘家园,99.31,南 北,2室1厅1卫,1900.0,19.13
整租·城关北里社区 2室1厅 南/北,房山,城关,城关北里社区,54.15,南 北,2室1厅1卫,1400.0,25.85
整租·祺兴缘家园 3室1厅 南/北,房山,城关,祺兴缘家园,97.16,南 北,3室1厅1卫,1500.0,15.44
整租·中冶蓝城东区 2室1厅 南,房山,城关,中冶蓝城东区,90.08,南,2室1厅1卫,2400.0,26.64
整租·管道局社区 2室1厅 南,房山,城关,管道局社区,82.17,南,2室1厅1卫,1500.0,18.25
整租·管道局社区 2室1厅 东,房山,城关,管道局社区,71.1,东,2室1厅1卫,1300.0,18.28
整租·府东里社区 2室1厅 南/北,房山,城关,府东里社区,74.56,南 北,2室1厅1卫,1500.0,20.12
整租·柳林朝晖 2室1厅 南/北,房山,城关,柳林朝晖,79.52,南 北,2室1厅1卫,2300.0,28.92
整租·矿机社区 2室1厅 东/西,房山,城关,矿机社区,89.98,东 西,2室1厅1卫,1700.0,18.89
整租·中冶蓝城东区 3室1厅 东/东南/北,房山,城关,中冶蓝城东区,97.36,东 东南 北,3室1厅1卫,2600.0,26.71
整租·万宁小区 2室1厅 南,房山,城关,万宁小区,72.17,南,2室1厅1卫,1750.0,24.25
整租·城关北里社区 2室1厅 南/北,房山,城关,城关北里社区,62.83,南 北,2室1厅1卫,1500.0,23.87
整租·前毛家湾3号 1室1厅 南,西城,西四,前毛家湾3号,44.1,南,1室1厅1卫,9800.0,222.22
整租·西什库大街37号院 3室1厅 南/北,西城,西四,西什库大街37号院,64.0,南 北,3室1厅1卫,12500.0,195.31
整租·华裕园小区 2室1厅 西南,西城,西四,华裕园小区,62.0,西南,2室1厅1卫,12000.0,193.55
整租·西四北大街156号 1室1厅 南,西城,西四,西四北大街156号,49.5,南,1室1厅1卫,8000.0,161.62
整租·华裕园小区28号院 2室1厅 南/北,西城,西四,华裕园小区28号院,94.0,南 北,2室1厅1卫,19000.0,202.13
整租·警尔胡同 4室1厅 南/西/北,西城,西四,警尔胡同,119.9,南 西 北,4室1厅1卫,22000.0,183.49
整租·航空胡同11号院 1室1厅 南,西城,西四,航空胡同11号院,41.6,南,1室1厅1卫,7300.0,175.48
整租·刘兰塑 2室1厅 南,西城,西四,刘兰塑,45.7,南,2室1厅1卫,9000.0,196.94
整租·爱民里小区 1室1厅 东/西,西城,西四,爱民里小区,44.1,东 西,1室1厅1卫,7500.0,170.07
整租·大拐棒胡同 1室1厅 东,西城,西四,大拐棒胡同,43.0,东,1室1厅1卫,7300.0,169.77
整租·航空胡同40号院 2室1厅 东/西,西城,西四,航空胡同40号院,61.7,东 西,2室1厅1卫,11000.0,178.28
整租·西什库大街19号 2室1厅 东/北,西城,西四,西什库大街19号,68.6,东 北,2室1厅1卫,12000.0,174.93
整租·西什库大街37号院 3室1厅 南/北,西城,西四,西什库大街37号院,64.0,南 北,3室1厅1卫,10500.0,164.06
整租·西四北四条 8室2厅 南,西城,西四,西四北四条,350.0,南,8室2厅2卫,80000.0,228.57
整租·爱民里小区 1室1厅 东/西,西城,西四,爱民里小区,45.0,东 西,1室1厅1卫,7200.0,160.0
整租·西四北大街156号 2室1厅 东南,西城,西四,西四北大街156号,58.0,东南,2室1厅1卫,11500.0,198.28
整租·爱民里小区 2室1厅 南/北,西城,西四,爱民里小区,51.41,南 北,2室1厅1卫,9500.0,184.79
整租·华裕园小区 1室1厅 南,西城,西四,华裕园小区,56.0,南,1室1厅1卫,10000.0,178.57
整租·爱民里小区 2室1厅 南/北,西城,西四,爱民里小区,57.7,南 北,2室1厅1卫,10500.0,181.98
整租·华裕园小区 3室1厅 东/南/北,西城,西四,华裕园小区,115.0,东 南 北,3室1厅2卫,19000.0,165.22
整租·国美第一城2号院 2室1厅 南,朝阳,朝青,国美第一城2号院,95.94,南,2室1厅1卫,7700.0,80.26
整租·大悦城公寓 2房间 西南,朝阳,朝青,大悦城公寓,122.0,西南,2房间1卫,12000.0,98.36
整租·玉璞家园 1室1厅 南,丰台,丽泽,玉璞家园,55.0,南,1室1厅1卫,4800.0,87.27
整租·西城天铸 2室1厅 南,丰台,丽泽,西城天铸,84.23,南,2室1厅1卫,8800.0,104.48
整租·益丰苑 2室1厅 南/北,丰台,丽泽,益丰苑,94.0,南 北,2室1厅1卫,8500.0,90.43
整租·前泥洼小区 2室1厅 南/北,丰台,丽泽,前泥洼小区,60.0,南 北,2室1厅1卫,4600.0,76.67
整租·保利百合 2室1厅 南/北,丰台,丽泽,保利百合,91.98,南 北,2室1厅1卫,8900.0,96.76
整租·丽泽景园 1室1厅 南,丰台,丽泽,丽泽景园,63.0,南,1室1厅1卫,6000.0,95.24
整租·丰益花园东区 2室1厅 南/北,丰台,丽泽,丰益花园东区,91.0,南 北,2室1厅1卫,6800.0,74.73
整租·盛鑫嘉园 2室1厅 西南,丰台,丽泽,盛鑫嘉园,103.12,西南,2室1厅1卫,6600.0,64.0
整租·玉璞家园 1室1厅 南,丰台,丽泽,玉璞家园,55.0,南,1室1厅1卫,4700.0,85.45
整租·前泥洼小区 1室1厅 南,丰台,丽泽,前泥洼小区,45.0,南,1室1厅1卫,4200.0,93.33
整租·玉璞家园 1室1厅 南,丰台,丽泽,玉璞家园,54.99,南,1室1厅1卫,4200.0,76.38
整租·泰禾西府玉苑 2室1厅 南/北,丰台,丽泽,泰禾西府玉苑,74.13,南 北,2室1厅1卫,7200.0,97.13
整租·泰禾西府玉苑 1室0厅 南,丰台,丽泽,泰禾西府玉苑,55.0,南,1室0厅1卫,4500.0,81.82
整租·保利百合 2室1厅 南,丰台,丽泽,保利百合,79.16,南,2室1厅1卫,7500.0,94.74
整租·祥云赋 3室1厅 南/北,顺义,后沙峪,祥云赋,89.0,南 北,3室1厅1卫,5400.0,60.67
整租·北京方糖 4房间 复式 南,顺义,后沙峪,北京方糖,58.0,南,4房间2卫,5000.0,86.21
整租·金地中央世家 5房间 南,顺义,后沙峪,金地中央世家,90.0,南,5房间2卫,6000.0,66.67
整租·东亚创展国际 2房间 南,顺义,后沙峪,东亚创展国际,76.46,南,2房间0卫,4950.0,64.74
整租·中粮祥云国际生活区 4室2厅 南/北,顺义,后沙峪,中粮祥云国际生活区,190.41,南 北,4室2厅2卫,20000.0,105.04
整租·香花畦家园 3室2厅 南/北,顺义,后沙峪,香花畦家园,137.0,南 北,3室2厅2卫,7600.0,55.47
整租·中粮祥云国际生活区 6室3厅 复式 东/南/西/北,顺义,后沙峪,中粮祥云国际生活区,275.0,东 南 西 北,6室3厅5卫,20000.0,72.73
整租·新世界丽樽 5室3厅 复式 南/西/北,顺义,后沙峪,新世界丽樽,430.66,南 西 北,5室3厅5卫,58000.0,134.68
整租·莫奈花园 5室2厅 复式 南/北,顺义,后沙峪,莫奈花园,220.62,南 北,5室2厅3卫,20000.0,90.65
整租·江山赋 2室1厅 东南,顺义,后沙峪,江山赋,75.9,东南,2室1厅1卫,6000.0,79.05
整租·阿凯笛亚庄园 4室2厅 南/北,顺义,后沙峪,阿凯笛亚庄园,209.3,南 北,4室2厅2卫,22000.0,105.11
整租·阿凯笛亚庄园 4室5厅 复式 南/北,顺义,后沙峪,阿凯笛亚庄园,312.0,南 北,4室5厅4卫,26000.0,83.33
整租·双裕花园西区 4室2厅 复式 南/北,顺义,后沙峪,双裕花园西区,220.0,南 北,4室2厅3卫,9000.0,40.91
整租·裕祥花园 1室1厅 南/北,顺义,后沙峪,裕祥花园,63.81,南 北,1室1厅1卫,2900.0,45.45
整租·众美光合原筑 1室0厅 东/北,大兴,黄村火车站,众美光合原筑,50.0,东 北,1室0厅1卫,2600.0,52.0
整租·车站北里 3室2厅 南/北,大兴,黄村火车站,车站北里,115.5,南 北,3室2厅1卫,4900.0,42.42
整租·义和庄北里 2室1厅 南/北,大兴,黄村火车站,义和庄北里,62.07,南 北,2室1厅1卫,3000.0,48.33
整租·林校中里 3室1厅 东/西,大兴,黄村火车站,林校中里,121.9,东 西,3室1厅1卫,4900.0,40.2
整租·林校北里 2室1厅 南/北,大兴,黄村火车站,林校北里,66.83,南 北,2室1厅1卫,3300.0,49.38
整租·义和庄东里 1室1厅 南,大兴,黄村火车站,义和庄东里,73.0,南,1室1厅1卫,2900.0,39.73
整租·林校北里 2室1厅 南/北,大兴,黄村火车站,林校北里,63.6,南 北,2室1厅1卫,3000.0,47.17
整租·车站中里 2室1厅 南/北,大兴,黄村火车站,车站中里,71.0,南 北,2室1厅1卫,3600.0,50.7
整租·漪景园 2室2厅 南/北,大兴,黄村火车站,漪景园,79.41,南 北,2室2厅1卫,3100.0,39.04
整租·车站中里 2室1厅 南/北,大兴,黄村火车站,车站中里,96.18,南 北,2室1厅1卫,4000.0,41.59
整租·义和庄北里 3室1厅 南/北,大兴,黄村火车站,义和庄北里,77.71,南 北,3室1厅1卫,3300.0,42.47
整租·长兴公寓 2室1厅 西北,大兴,黄村火车站,长兴公寓,74.88,西北,2室1厅1卫,4300.0,57.43
整租·林校北里 2室1厅 南/北,大兴,黄村火车站,林校北里,61.16,南 北,2室1厅1卫,3100.0,50.69
整租·泰禾中央广场 3房间 西,大兴,黄村火车站,泰禾中央广场,59.02,西,3房间1卫,4200.0,71.16
整租·金蝉北里 2室1厅 南/西北,朝阳,垡头,金蝉北里,68.0,南 西北,2室1厅1卫,5200.0,76.47
整租·金蝉里 2室1厅 南,朝阳,垡头,金蝉里,55.0,南,2室1厅1卫,4100.0,74.55
整租·格林莱雅 2室1厅 南/北,朝阳,垡头,格林莱雅,107.22,南 北,2室1厅2卫,8500.0,79.28
整租·翠成馨园C区 2室2厅 南,朝阳,垡头,翠成馨园C区,103.0,南,2室2厅1卫,6500.0,63.11
整租·金蝉里 2室1厅 东南,朝阳,垡头,金蝉里,95.19,东南,2室1厅1卫,6100.0,64.08
整租·金蝉里 3室2厅 西南,朝阳,垡头,金蝉里,128.0,西南,3室2厅2卫,7300.0,57.03
整租·翠成馨园A区 2室2厅 西南,朝阳,垡头,翠成馨园A区,100.29,西南,2室2厅1卫,6800.0,67.8
整租·垡头西里 2室1厅 南/北,朝阳,垡头,垡头西里,45.79,南 北,2室1厅1卫,3500.0,76.44
整租·双合家园D区 1室1厅 东北,朝阳,垡头,双合家园D区,71.0,东北,1室1厅1卫,4600.0,64.79
整租·燕保祈东家园 1室1厅 南,朝阳,垡头,燕保祈东家园,60.0,南,1室1厅1卫,4300.0,71.67
整租·燕保祈东家园二期 1室1厅 南,朝阳,垡头,燕保祈东家园二期,59.49,南,1室1厅1卫,4300.0,72.28
整租·孛旺花园 1室1厅 南,朝阳,垡头,孛旺花园,55.0,南,1室1厅1卫,4200.0,76.36
整租·双合家园C区 1室1厅 南,朝阳,垡头,双合家园C区,55.0,南,1室1厅1卫,4000.0,72.73
整租·保利锦上 4室1厅 南/北,朝阳,垡头,保利锦上,156.0,南 北,4室1厅2卫,11500.0,73.72
整租·垂杨柳北里 2室1厅 南,朝阳,劲松,垂杨柳北里,48.05,南,2室1厅1卫,4800.0,99.9
整租·广渠门外大街 2室1厅 南,朝阳,劲松,广渠门外大街,60.19,南,2室1厅1卫,7300.0,121.28
整租·劲松一区 3室1厅 南/北,朝阳,劲松,劲松一区,55.0,南 北,3室1厅1卫,5900.0,107.27
整租·劲松三区 2室1厅 南/北,朝阳,劲松,劲松三区,53.0,南 北,2室1厅1卫,5300.0,100.0
整租·农光东里 2室2厅 东南/北,朝阳,劲松,农光东里,83.28,东南 北,2室2厅1卫,7700.0,92.46
整租·优士阁 3房间 东南,朝阳,劲松,优士阁,98.0,东南,3房间1卫,10800.0,110.2
整租·优士阁 1室0厅 南,朝阳,劲松,优士阁,49.0,南,1室0厅1卫,6300.0,128.57
整租·广渠门外大街6号院 2室2厅 东南,朝阳,劲松,广渠门外大街6号院,80.0,东南,2室2厅1卫,8500.0,106.25
整租·武圣东里 2室1厅 南,朝阳,劲松,武圣东里,60.0,南,2室1厅1卫,5000.0,83.33
整租·农光里 1室1厅 东,朝阳,劲松,农光里,48.01,东,1室1厅1卫,4500.0,93.73
整租·劲松一区 2室1厅 南/北,朝阳,劲松,劲松一区,45.0,南 北,2室1厅1卫,4200.0,93.33
整租·广和东里 2室1厅 南/北,朝阳,劲松,广和东里,55.72,南 北,2室1厅1卫,5500.0,98.71
整租·劲松二区 2室1厅 南,朝阳,劲松,劲松二区,52.0,南,2室1厅1卫,5700.0,109.62
整租·富顿 1室1厅 北,朝阳,劲松,富顿,51.66,北,1室1厅1卫,5800.0,112.27
整租·槠榆树家园 3室1厅 南/北,房山,城关,槠榆树家园,89.51,南 北,3室1厅1卫,2000.0,22.34
整租·农林路社区 2室1厅 南/北,房山,城关,农林路社区,69.16,南 北,2室1厅1卫,1500.0,21.69
整租·中国铁建原香漫谷二区 3室2厅 南/北,房山,城关,中国铁建原香漫谷二区,122.84,南 北,3室2厅2卫,4300.0,35.0
整租·顺成嘉苑 2室1厅 南/北,房山,城关,顺成嘉苑,90.63,南 北,2室1厅1卫,2300.0,25.38
整租·永安西里 2室1厅 南,房山,城关,永安西里,51.61,南,2室1厅1卫,1400.0,27.13
整租·兴房大街 2室1厅 南/北,房山,城关,兴房大街,78.17,南 北,2室1厅1卫,1800.0,23.03
整租·矿机社区 1室1厅 东/西,房山,城关,矿机社区,61.16,东 西,1室1厅1卫,1400.0,22.89
整租·南关大街 1室1厅 南,房山,城关,南关大街,42.24,南,1室1厅1卫,1500.0,35.51
整租·中冶蓝城东区 2室1厅 南/北,房山,城关,中冶蓝城东区,89.44,南 北,2室1厅1卫,2600.0,29.07
整租·城关南里社区 2室1厅 南/北,房山,城关,城关南里社区,56.5,南 北,2室1厅1卫,1600.0,28.32
整租·柳林朝晖 2室1厅 南/北,房山,城关,柳林朝晖,79.38,南 北,2室1厅1卫,2000.0,25.2
整租·矿机社区 2室1厅 南/北,房山,城关,矿机社区,54.29,南 北,2室1厅1卫,1500.0,27.63
整租·南城社区 2室1厅 南/北,房山,城关,南城社区,71.35,南 北,2室1厅1卫,1500.0,21.02
整租·中国铁建原香漫谷四区 3室1厅 南,房山,城关,中国铁建原香漫谷四区,93.0,南,3室1厅1卫,2900.0,31.18
整租·中冶蓝城西区 3室1厅 南/北,房山,城关,中冶蓝城西区,100.18,南 北,3室1厅2卫,2500.0,24.96
整租·中国铁建原香漫谷三区 2室2厅 南/北,房山,城关,中国铁建原香漫谷三区,84.49,南 北,2室2厅1卫,2400.0,28.41
整租·中国铁建原香漫谷三区 2室1厅 南/北,房山,城关,中国铁建原香漫谷三区,84.46,南 北,2室1厅1卫,2500.0,29.6
整租·城关南里社区 1室1厅 南,房山,城关,城关南里社区,36.1,南,1室1厅1卫,1260.0,34.9
整租·良工佳苑 2室2厅 南,房山,城关,良工佳苑,78.88,南,2室2厅2卫,1800.0,22.82
整租·矿机社区 2室1厅 南/北,房山,城关,矿机社区,55.01,南 北,2室1厅1卫,1400.0,25.45
整租·万宁小区 2室1厅 南/北,房山,城关,万宁小区,81.29,南 北,2室1厅1卫,1700.0,20.91
整租·兴房苑小区 2室1厅 南/西,房山,城关,兴房苑小区,98.18,南 西,2室1厅2卫,2200.0,22.41
整租·矿机社区 2室1厅 南/北,房山,城关,矿机社区,53.59,南 北,2室1厅1卫,1300.0,24.26
整租·永安西里 1室1厅 南,房山,城关,永安西里,42.54,南,1室1厅1卫,1600.0,37.61
整租·槠榆树家园 1室1厅 南,房山,城关,槠榆树家园,39.71,南,1室1厅1卫,1400.0,35.26
整租·管道局社区 2室1厅 南/北,房山,城关,管道局社区,65.2,南 北,2室1厅1卫,1300.0,19.94
整租·城关北里社区 2室1厅 南/北,房山,城关,城关北里社区,46.67,南 北,2室1厅1卫,1600.0,34.28
整租·中国铁建原香漫谷二区 2室1厅 南/北,房山,城关,中国铁建原香漫谷二区,90.64,南 北,2室1厅1卫,2300.0,25.38
整租·中国铁建原香漫谷三区 2室1厅 南,房山,城关,中国铁建原香漫谷三区,87.31,南,2室1厅1卫,2200.0,25.2
整租·兴房东里社区 3室1厅 东/西,房山,城关,兴房东里社区,76.26,东 西,3室1厅1卫,2100.0,27.54
整租·东南园 1室1厅 南/北,西城,宣武门,东南园,35.85,南 北,1室1厅1卫,5000.0,139.47
整租·中信国安府 2室1厅 东,西城,宣武门,中信国安府,111.0,东,2室1厅2卫,30000.0,270.27
整租·中信国安府 4室2厅 南/北,西城,宣武门,中信国安府,270.0,南 北,4室2厅2卫,72000.0,266.67
整租·宣武门外东里 3室0厅 南/北,西城,宣武门,宣武门外东里,67.0,南 北,3室0厅1卫,8500.0,126.87
整租·椿树园 2室1厅 东/西,西城,宣武门,椿树园,66.43,东 西,2室1厅1卫,8000.0,120.43
整租·校场小七条 2室0厅 南,西城,宣武门,校场小七条,40.64,南,2室0厅1卫,5000.0,123.03
整租·四合上院 2室2厅 南/北,西城,宣武门,四合上院,96.7,南 北,2室2厅1卫,16300.0,168.56
整租·大安澜营 1室0厅 南,西城,宣武门,大安澜营,9.53,南,1室0厅0卫,2200.0,230.85
整租·魏染胡同 2室1厅 南,西城,宣武门,魏染胡同,67.14,南,2室1厅1卫,7000.0,104.26
整租·宣武门外东大街 1室1厅 南,西城,宣武门,宣武门外东大街,38.0,南,1室1厅1卫,6800.0,178.95
整租·四合上院 2室1厅 东/西,西城,宣武门,四合上院,91.2,东 西,2室1厅1卫,14800.0,162.28
整租·海格国际 1室1厅 南,西城,宣武门,海格国际,55.78,南,1室1厅1卫,8000.0,143.42
整租·椿树园 3室1厅 东/西,西城,宣武门,椿树园,115.35,东 西,3室1厅2卫,15600.0,135.24
整租·前门西大街 1室0厅 南,西城,宣武门,前门西大街,37.27,南,1室0厅1卫,6300.0,169.04
整租·前门西大街 1室1厅 南,西城,宣武门,前门西大街,36.87,南,1室1厅1卫,6000.0,162.73
整租·四合上院 2室1厅 南/北,西城,宣武门,四合上院,98.0,南 北,2室1厅1卫,17000.0,173.47
整租·海格国际 2室1厅 西北,西城,宣武门,海格国际,115.74,西北,2室1厅2卫,15000.0,129.6
整租·中信国安府 2室1厅 南,西城,宣武门,中信国安府,112.0,南,2室1厅2卫,31000.0,276.79
整租·椿树园 2室1厅 东南,西城,宣武门,椿树园,66.16,东南,2室1厅1卫,9200.0,139.06
整租·庄胜二期 2室1厅 西,西城,宣武门,庄胜二期,112.53,西,2室1厅1卫,17000.0,151.07
整租·椿树园 2室1厅 南,西城,宣武门,椿树园,66.0,南,2室1厅1卫,12000.0,181.82
整租·中信国安府 3室2厅 东/西,西城,宣武门,中信国安府,155.21,东 西,3室2厅2卫,35000.0,225.5
整租·中信国安府 3室2厅 南/北,西城,宣武门,中信国安府,198.0,南 北,3室2厅2卫,45000.0,227.27
整租·华裕园小区 1室1厅 南,西城,西四,华裕园小区,56.0,南,1室1厅1卫,10000.0,178.57
整租·爱民里小区 2室1厅 南/北,西城,西四,爱民里小区,73.9,南 北,2室1厅1卫,11500.0,155.62
整租·航空胡同40号院 3室1厅 南/北,西城,西四,航空胡同40号院,85.6,南 北,3室1厅1卫,14000.0,163.55
整租·爱民里小区 2室1厅 南/北,西城,西四,爱民里小区,63.0,南 北,2室1厅1卫,12000.0,190.48
整租·刘兰塑 2室1厅 南/北,西城,西四,刘兰塑,55.69,南 北,2室1厅1卫,7500.0,134.67
整租·爱民里小区 3室1厅 南/北,西城,西四,爱民里小区,65.3,南 北,3室1厅1卫,9000.0,137.83
整租·爱民里小区 1室1厅 南,西城,西四,爱民里小区,43.0,南,1室1厅1卫,6400.0,148.84
整租·宝产胡同15号院 2室2厅 西,西城,西四,宝产胡同15号院,74.7,西,2室2厅1卫,15000.0,200.8
整租·爱民里小区 3室1厅 东,西城,西四,爱民里小区,71.5,东,3室1厅1卫,9200.0,128.67
整租·航空胡同11号院 3室1厅 南/北,西城,西四,航空胡同11号院,78.0,南 北,3室1厅1卫,10500.0,134.62
整租·爱民里小区 2室1厅 南/北,西城,西四,爱民里小区,57.5,南 北,2室1厅1卫,10200.0,177.39
整租·刘兰塑 2室1厅 南/北,西城,西四,刘兰塑,56.0,南 北,2室1厅1卫,7500.0,133.93
整租·爱民里小区 2室1厅 南/北,西城,西四,爱民里小区,57.5,南 北,2室1厅1卫,13000.0,226.09
整租·西什库大街37号院 2室1厅 南/北,西城,西四,西什库大街37号院,52.4,南 北,2室1厅1卫,8888.0,169.62
整租·爱民里小区 3室1厅 南/北,西城,西四,爱民里小区,96.8,南 北,3室1厅1卫,15500.0,160.12
整租·爱民里小区 2室1厅 南/北,西城,西四,爱民里小区,57.7,南 北,2室1厅1卫,9000.0,155.98
整租·爱民里小区 2室1厅 南/北,西城,西四,爱民里小区,58.0,南 北,2室1厅1卫,9800.0,168.97
整租·大红罗厂3号院 3室1厅 南/北,西城,西四,大红罗厂3号院,139.0,南 北,3室1厅1卫,24500.0,176.26
整租·大拐棒胡同 2室1厅 南/北,西城,西四,大拐棒胡同,60.8,南 北,2室1厅1卫,8000.0,131.58
整租·珠江罗马嘉园西区 3室2厅 南,朝阳,朝青,珠江罗马嘉园西区,118.88,南,3室2厅2卫,9000.0,75.71
整租·大悦城公寓 3房间 东,朝阳,朝青,大悦城公寓,113.84,东,3房间1卫,12000.0,105.41
整租·国美第一城2号院 3室1厅 西南,朝阳,朝青,国美第一城2号院,114.13,西南,3室1厅2卫,10200.0,89.37
整租·华纺易城 2室1厅 南,朝阳,朝青,华纺易城,99.79,南,2室1厅1卫,9200.0,92.19
整租·国美第一城2号院 3室2厅 东/东南/南/西南,朝阳,朝青,国美第一城2号院,128.98,东 东南 南 西南,3室2厅1卫,9000.0,69.78
整租·华纺易城 3室2厅 南/北,朝阳,朝青,华纺易城,111.55,南 北,3室2厅1卫,10500.0,94.13
整租·青年汇佳园 1室0厅 北,朝阳,朝青,青年汇佳园,38.53,北,1室0厅1卫,5000.0,129.77
整租·天鹅湾北区 3室2厅 南/北,朝阳,朝青,天鹅湾北区,188.03,南 北,3室2厅2卫,17800.0,94.67
整租·青年汇佳园 2室1厅 西南,朝阳,朝青,青年汇佳园,92.44,西南,2室1厅1卫,7500.0,81.13
整租·青年路小区 2室1厅 南/北,朝阳,朝青,青年路小区,54.0,南 北,2室1厅1卫,5200.0,96.3
整租·天鹅湾南区 2室2厅 南/北,朝阳,朝青,天鹅湾南区,180.06,南 北,2室2厅2卫,16300.0,90.53
整租·国美第一城3号院 2室1厅 东南,朝阳,朝青,国美第一城3号院,79.0,东南,2室1厅1卫,6500.0,82.28
