name,district,section,community,area,orientation,layout,rent,unit_rent
整租·富力半岛 1室0厅 南,白云,罗冲围,富力半岛,13.0,南,1室0厅0卫,700.0,53.85
整租·番禺方圆云山诗意 4室2厅 东南,番禺,市桥东,番禺方圆云山诗意,98.0,东南,4室2厅2卫,3900.0,39.8
整租·番禺方圆云山诗意 2室2厅 南,番禺,市桥东,番禺方圆云山诗意,82.0,南,2室2厅1卫,3500.0,42.68
整租·东华花园 3室2厅 东南,番禺,市桥东,东华花园,77.0,东南,3室2厅2卫,3000.0,38.96
整租·番禺方圆云山诗意 1室1厅 北,番禺,市桥东,番禺方圆云山诗意,43.0,北,1室1厅1卫,2000.0,46.51
整租·星尚花园 4室2厅 南,番禺,市桥东,星尚花园,123.08,南,4室2厅2卫,4700.0,38.19
整租·星尚花园 3室2厅 南/北,番禺,市桥东,星尚花园,100.0,南 北,3室2厅2卫,3800.0,38.0
整租·东华花园 3室2厅 南,番禺,市桥东,东华花园,96.0,南,3室2厅1卫,3000.0,31.25
整租·番禺方圆云山诗意 4室2厅 南/北,番禺,市桥东,番禺方圆云山诗意,114.2,南 北,4室2厅2卫,4300.0,37.65
整租·品尚公馆 1室1厅 东南/南,番禺,市桥东,品尚公馆,25.0,东南 南,1室1厅1卫,1380.0,55.2
整租·东华花园 3室2厅 南,番禺,市桥东,东华花园,83.0,南,3室2厅1卫,3200.0,38.55
整租·东华花园 3室2厅 东南,番禺,市桥东,东华花园,90.0,东南,3室2厅1卫,3300.0,36.67
整租·东华花园 3室2厅 南,番禺,市桥东,东华花园,90.05,南,3室2厅2卫,3000.0,33.31
整租·东华花园 3室2厅 南,番禺,市桥东,东华花园,84.0,南,3室2厅1卫,3800.0,45.24
整租·星尚花园 4室2厅 南,番禺,市桥东,星尚花园,125.0,南,4室2厅2卫,4500.0,36.0
整租·美心山庄 2室1厅 南/西南,番禺,市桥东,美心山庄,30.0,南 西南,2室1厅1卫,1800.0,60.0
整租·星尚花园 4室2厅 北,番禺,市桥东,星尚花园,116.99,北,4室2厅2卫,4500.0,38.46
整租·东华花园 3室2厅 北,番禺,市桥东,东华花园,96.0,北,3室2厅2卫,3300.0,34.38
整租·番禺方圆云山诗意 3室2厅 东,番禺,市桥东,番禺方圆云山诗意,90.6,东,3室2厅1卫,3600.0,39.74
整租·保利·明玥晨光 3室2厅 南,花都,新区,保利·明玥晨光,89.0,南,3室2厅2卫,3500.0,39.33
整租·银星花园 3室2厅 南,花都,新区,银星花园,109.0,南,3室2厅2卫,2600.0,23.85
整租·雅居乐御宾府 3室2厅 南,花都,新区,雅居乐御宾府,117.08,南,3室2厅2卫,3500.0,29.89
整租·碧桂园星港国际 2室1厅 南,花都,新区,碧桂园星港国际,56.75,南,2室1厅1卫,2000.0,35.24
整租·骊雅居 3室2厅 东南,花都,新区,骊雅居,118.0,东南,3室2厅2卫,3200.0,27.12
整租·半山茗苑 3室2厅 南/北,花都,新区,半山茗苑,123.0,南 北,3室2厅2卫,4500.0,36.59
整租·大运家园 2室2厅 南/北,花都,新区,大运家园,98.0,南 北,2室2厅1卫,2500.0,25.51
整租·保利·明玥晨光 3室2厅 南,花都,新区,保利·明玥晨光,89.0,南,3室2厅2卫,4200.0,47.19
整租·保利·明玥晨光 3室2厅 南,花都,新区,保利·明玥晨光,89.0,南,3室2厅2卫,3600.0,40.45
整租·碧桂园星港国际 1室1厅 南,花都,新区,碧桂园星港国际,45.08,南,1室1厅1卫,1300.0,28.84
整租·永愉花园 3室2厅 南,花都,新区,永愉花园,110.0,南,3室2厅2卫,2500.0,22.73
整租·永愉花园 3室2厅 南,花都,新区,永愉花园,114.0,南,3室2厅2卫,2700.0,23.68
整租·大松花园 3室2厅 南/北,花都,新区,大松花园,120.0,南 北,3室2厅2卫,2300.0,19.17
整租·育贤居 3室1厅 西,花都,新区,育贤居,70.0,西,3室1厅1卫,1900.0,27.14
整租·荣成楼小区 2室2厅 北,花都,新区,荣成楼小区,97.0,北,2室2厅2卫,2300.0,23.71
整租·凯旋国际 1室1厅 南,花都,新区,凯旋国际,55.0,南,1室1厅1卫,1400.0,25.45
整租·馨泉花园 1室1厅 北,花都,新区,馨泉花园,39.0,北,1室1厅1卫,1280.0,32.82
整租·凯旋国际 2室2厅 北,花都,新区,凯旋国际,93.0,北,2室2厅1卫,2250.0,24.19
整租·锦尚蓬莱苑 3室2厅 南/北,花都,新区,锦尚蓬莱苑,108.0,南 北,3室2厅2卫,4200.0,38.89
整租·半山茗苑 3室2厅 南,花都,新区,半山茗苑,123.0,南,3室2厅2卫,4500.0,36.59
整租·名门国际 1室0厅 南,花都,新区,名门国际,83.0,南,1室0厅1卫,1800.0,21.69
整租·雅居乐雍华廷二期 3室2厅 南,花都,新区,雅居乐雍华廷二期,155.0,南,3室2厅2卫,3000.0,19.35
整租·碧桂园星港国际 1室1厅 西北,花都,新区,碧桂园星港国际,55.91,西北,1室1厅1卫,1700.0,30.41
整租·馨庭花园 2室1厅 东/东南,花都,新区,馨庭花园,89.0,东 东南,2室1厅1卫,2600.0,29.21
整租·星缘美居 4室2厅 南,花都,新区,星缘美居,186.0,南,4室2厅2卫,5500.0,29.57
整租·凯旋国际 1室1厅 南,花都,新区,凯旋国际,55.0,南,1室1厅1卫,1300.0,23.64
整租·骊雅居 2室2厅 西南,花都,新区,骊雅居,102.0,西南,2室2厅1卫,2800.0,27.45
整租·南航花园 2室2厅 南,花都,新区,南航花园,84.0,南,2室2厅2卫,2700.0,32.14
整租·荣成楼小区 1室1厅 南/北,花都,新区,荣成楼小区,35.0,南 北,1室1厅1卫,1300.0,37.14
整租·锦尚蓬莱苑 3室2厅 南,花都,新区,锦尚蓬莱苑,94.0,南,3室2厅1卫,2700.0,28.72
整租·岭南V谷 2室2厅 南,荔湾,菊树,岭南V谷,55.0,南,2室2厅2卫,3800.0,69.09
整租·岭南V谷 1室1厅 南,荔湾,菊树,岭南V谷,49.0,南,1室1厅1卫,2500.0,51.02
整租·岭南V谷 2室1厅 南,荔湾,菊树,岭南V谷,58.0,南,2室1厅1卫,2700.0,46.55
整租·岭南V谷 1室1厅 东南,荔湾,菊树,岭南V谷,47.5,东南,1室1厅1卫,2500.0,52.63
整租·和平南小区 1室1厅 南/北,荔湾,西场,和平南小区,45.0,南 北,1室1厅1卫,1300.0,28.89
整租·和平南小区 2室1厅 南,荔湾,西场,和平南小区,70.0,南,2室1厅1卫,3000.0,42.86
整租·和平南小区 3室1厅 北,荔湾,西场,和平南小区,92.0,北,3室1厅1卫,4500.0,48.91
整租·和平南小区 1室0厅 东,荔湾,西场,和平南小区,28.0,东,1室0厅1卫,1500.0,53.57
整租·电业大院 1室1厅 南,荔湾,西场,电业大院,34.43,南,1室1厅1卫,1800.0,52.28
整租·和平新村 2室1厅 西南,荔湾,西场,和平新村,46.83,西南,2室1厅1卫,1650.0,35.23
整租·和平新村 1室1厅 东,荔湾,西场,和平新村,46.0,东,1室1厅1卫,1600.0,34.78
整租·和平新村 2室1厅 南,荔湾,西场,和平新村,70.0,南,2室1厅1卫,3000.0,42.86
整租·和平南小区 2室1厅 西南,荔湾,西场,和平南小区,68.98,西南,2室1厅1卫,3000.0,43.49
整租·和平南小区 1室0厅 南/北,荔湾,西场,和平南小区,30.0,南 北,1室0厅1卫,2200.0,73.33
整租·和平新村 2室1厅 东,荔湾,西场,和平新村,55.0,东,2室1厅1卫,2000.0,36.36
整租·和平新村 1室1厅 南,荔湾,西场,和平新村,45.0,南,1室1厅1卫,2300.0,51.11
整租·和平新村 2室1厅 南,荔湾,西场,和平新村,62.0,南,2室1厅1卫,3500.0,56.45
整租·和平南小区 2室1厅 南,荔湾,西场,和平南小区,77.0,南,2室1厅1卫,3500.0,45.45
整租·和平新村 2室1厅 南,荔湾,西场,和平新村,68.86,南,2室1厅1卫,2700.0,39.21
整租·和平南小区 2室1厅 南,荔湾,西场,和平南小区,80.0,南,2室1厅1卫,4500.0,56.25
整租·和平新村 1室1厅 南,荔湾,西场,和平新村,45.0,南,1室1厅1卫,1800.0,40.0
整租·和平南小区 2室1厅 东南/南,荔湾,西场,和平南小区,64.0,东南 南,2室1厅1卫,3800.0,59.38
整租·源溪荔源楼小区 2室1厅 南/北,荔湾,西场,源溪荔源楼小区,80.0,南 北,2室1厅1卫,2350.0,29.38
整租·源溪荔源楼小区 3室1厅 东/北,荔湾,西场,源溪荔源楼小区,90.0,东 北,3室1厅1卫,3800.0,42.22
整租·和平南小区 2室1厅 南,荔湾,西场,和平南小区,65.0,南,2室1厅1卫,3200.0,49.23
整租·和平南小区 3室1厅 南/北,荔湾,西场,和平南小区,85.0,南 北,3室1厅1卫,3800.0,44.71
整租·和平新村 2室1厅 南,荔湾,西场,和平新村,50.0,南,2室1厅1卫,2200.0,44.0
整租·和平新村 3室1厅 南,荔湾,西场,和平新村,90.0,南,3室1厅1卫,3600.0,40.0
整租·和平新村 1室1厅 南,荔湾,西场,和平新村,43.0,南,1室1厅1卫,2500.0,58.14
整租·和平新村 2室1厅 南,荔湾,西场,和平新村,50.0,南,2室1厅1卫,2200.0,44.0
整租·和平南小区 2室1厅 东南,荔湾,西场,和平南小区,75.0,东南,2室1厅1卫,3500.0,46.67
整租·和平南小区 2室1厅 南,荔湾,西场,和平南小区,52.0,南,2室1厅1卫,2500.0,48.08
整租·和平南小区 2室1厅 东/东南/东北,荔湾,西场,和平南小区,65.0,东 东南 东北,2室1厅1卫,2600.0,40.0
整租·力诚欣悦湾 3室2厅 南,荔湾,茶滘,力诚欣悦湾,112.0,南,3室2厅2卫,4200.0,37.5
整租·茶滘路10-30号小区 2室1厅 南,荔湾,茶滘,茶滘路10-30号小区,75.0,南,2室1厅1卫,2800.0,37.33
整租·翠桃苑 2室2厅 东南,荔湾,茶滘,翠桃苑,69.0,东南,2室2厅1卫,3200.0,46.38
整租·翠桃苑 3室1厅 东南,荔湾,茶滘,翠桃苑,90.0,东南,3室1厅1卫,3800.0,42.22
整租·牡丹阁 2室1厅 东北,荔湾,茶滘,牡丹阁,70.0,东北,2室1厅1卫,2300.0,32.86
合租·翠桃苑 2居室 东卧,荔湾,茶滘,翠桃苑,30.0,东,2室2厅1卫,1600.0,53.33
整租·保利花海湾 3室2厅 南/北,荔湾,茶滘,保利花海湾,106.0,南 北,3室2厅2卫,4700.0,44.34
整租·翠桃苑 2室2厅 北,荔湾,茶滘,翠桃苑,60.0,北,2室2厅1卫,3500.0,58.33
整租·香料厂宿舍 2室1厅 南,荔湾,茶滘,香料厂宿舍,72.14,南,2室1厅1卫,2400.0,33.27
整租·远东御江豪庭 3室2厅 南,荔湾,茶滘,远东御江豪庭,107.0,南,3室2厅2卫,4000.0,37.38
整租·水磨厂宿舍 2室1厅 南,荔湾,茶滘,水磨厂宿舍,55.0,南,2室1厅1卫,1800.0,32.73
整租·葵蓬路 1室1厅 东,荔湾,茶滘,葵蓬路,50.0,东,1室1厅1卫,800.0,16.0
整租·远东御江豪庭 4室2厅 东南,荔湾,茶滘,远东御江豪庭,127.0,东南,4室2厅2卫,5400.0,42.52
整租·保利花海湾 4室2厅 南,荔湾,茶滘,保利花海湾,125.0,南,4室2厅2卫,6300.0,50.4
整租·远东御江豪庭 3室2厅 南,荔湾,茶滘,远东御江豪庭,108.0,南,3室2厅2卫,4000.0,37.04
整租·力诚欣悦湾 3室2厅 南,荔湾,茶滘,力诚欣悦湾,91.0,南,3室2厅1卫,4250.0,46.7
整租·香料厂宿舍 2室2厅 东南,荔湾,茶滘,香料厂宿舍,75.0,东南,2室2厅1卫,2700.0,36.0
整租·茶滘路10-30号小区 3室1厅 东南,荔湾,茶滘,茶滘路10-30号小区,96.0,东南,3室1厅1卫,3100.0,32.29
整租·力诚欣悦湾 3室1厅 南,荔湾,茶滘,力诚欣悦湾,112.12,南,3室1厅2卫,4500.0,40.14
整租·水磨厂宿舍 2室1厅 南/北,荔湾,茶滘,水磨厂宿舍,35.0,南 北,2室1厅1卫,1500.0,42.86
整租·茶滘路10-30号小区 3室1厅 南,荔湾,茶滘,茶滘路10-30号小区,94.0,南,3室1厅1卫,3000.0,31.91
整租·保利花海湾 4室2厅 南,荔湾,茶滘,保利花海湾,143.0,南,4室2厅2卫,6800.0,47.55
整租·远东御江豪庭 3室2厅 东南,荔湾,茶滘,远东御江豪庭,121.0,东南,3室2厅2卫,5000.0,41.32
整租·牡丹阁 2室1厅 东南/西北,荔湾,茶滘,牡丹阁,46.0,东南 西北,2室1厅1卫,1980.0,43.04
整租·力诚欣悦湾 3室1厅 南,荔湾,茶滘,力诚欣悦湾,112.0,南,3室1厅1卫,4500.0,40.18
整租·保利花海湾 4室2厅 南,荔湾,茶滘,保利花海湾,127.0,南,4室2厅2卫,6800.0,53.54
整租·力诚欣悦湾 2室2厅 东南,荔湾,茶滘,力诚欣悦湾,80.0,东南,2室2厅1卫,4100.0,51.25
整租·香料厂宿舍 2室1厅 南/北,荔湾,茶滘,香料厂宿舍,70.0,南 北,2室1厅1卫,2500.0,35.71
整租·保利海珠天珺 4室1厅 南,海珠,黄埔村,保利海珠天珺,138.0,南,4室1厅2卫,10000.0,72.46
整租·新港东路2816号 2室1厅 西,海珠,黄埔村,新港东路2816号,60.0,西,2室1厅1卫,2000.0,33.33
整租·富力壹號半岛 4室2厅 南/北,海珠,黄埔村,富力壹號半岛,362.0,南 北,4室2厅3卫,27320.0,75.47
整租·富力壹號半岛 5室2厅 南,海珠,黄埔村,富力壹號半岛,361.0,南,5室2厅3卫,50000.0,138.5
整租·新港东路2842-68号 1室1厅 南,海珠,黄埔村,新港东路2842-68号,30.0,南,1室1厅1卫,2000.0,66.67
整租·新港东路2842-68号 1室1厅 南,海珠,黄埔村,新港东路2842-68号,30.0,南,1室1厅1卫,2000.0,66.67
整租·富力壹號半岛 5室2厅 南/北,海珠,黄埔村,富力壹號半岛,361.0,南 北,5室2厅4卫,50000.0,138.5
整租·富力壹號半岛 4室2厅 东北,海珠,黄埔村,富力壹號半岛,362.0,东北,4室2厅4卫,33000.0,91.16
整租·保利海珠天珺 4室2厅 东南,海珠,黄埔村,保利海珠天珺,141.0,东南,4室2厅2卫,15000.0,106.38
整租·保利海珠天珺 4室2厅 南,海珠,黄埔村,保利海珠天珺,141.0,南,4室2厅2卫,15000.0,106.38
整租·新港东路2842-68号 1室1厅 南,海珠,黄埔村,新港东路2842-68号,30.0,南,1室1厅1卫,1460.0,48.67
整租·保利海珠天珺 4室2厅 南,海珠,黄埔村,保利海珠天珺,140.0,南,4室2厅2卫,16000.0,114.29
整租·保利海珠天珺 4室2厅 北,海珠,黄埔村,保利海珠天珺,262.0,北,4室2厅1卫,100000.0,381.68
整租·小北路 2室2厅 南,越秀,小北,小北路,60.0,南,2室2厅1卫,4600.0,76.67
整租·小北路 3室1厅 南/北,越秀,小北,小北路,62.67,南 北,3室1厅1卫,3700.0,59.04
整租·北较场路 3室2厅 东南,越秀,小北,北较场路,86.0,东南,3室2厅1卫,4800.0,55.81
整租·应元路 2室1厅 西北/北,越秀,小北,应元路,24.0,西北 北,2室1厅1卫,3000.0,125.0
整租·应元路 2室1厅 东南,越秀,小北,应元路,67.0,东南,2室1厅1卫,3500.0,52.24
整租·小北路 3室1厅 东/南,越秀,小北,小北路,59.0,东 南,3室1厅1卫,4200.0,71.19
整租·小北路 1室1厅 南,越秀,小北,小北路,54.0,南,1室1厅1卫,2000.0,37.04
整租·东风中路 3室2厅 东南,越秀,小北,东风中路,103.0,东南,3室2厅1卫,5950.0,57.77
整租·越秀北路 7室3厅 东南,越秀,小北,越秀北路,600.0,东南,7室3厅1卫,40000.0,66.67
整租·环市中路 2室1厅 东南,越秀,小北,环市中路,60.0,东南,2室1厅1卫,2500.0,41.67
整租·小北路 2室1厅 北,越秀,小北,小北路,70.0,北,2室1厅1卫,3800.0,54.29
整租·小北路 1室1厅 东,越秀,小北,小北路,23.0,东,1室1厅1卫,1334.0,58.0
整租·小北路 2室1厅 东,越秀,小北,小北路,55.0,东,2室1厅1卫,3000.0,54.55
整租·环市中路 2室1厅 北,越秀,小北,环市中路,80.0,北,2室1厅1卫,3052.0,38.15
整租·越秀花苑大厦 1室0厅 东,越秀,小北,越秀花苑大厦,12.0,东,1室0厅0卫,1200.0,100.0
整租·越秀花苑大厦 1室0厅 东/东南,越秀,小北,越秀花苑大厦,28.0,东 东南,1室0厅1卫,2500.0,89.29
整租·小北路 1室1厅 北,越秀,小北,小北路,26.8,北,1室1厅1卫,1900.0,70.9
整租·安华汇 2室1厅 东,白云,元下田,安华汇,48.0,东,2室1厅1卫,3200.0,66.67
整租·永泰山庄 3室2厅 南,白云,元下田,永泰山庄,120.0,南,3室2厅2卫,3900.0,32.5
整租·松云雅苑 4室2厅 东南/南,白云,元下田,松云雅苑,190.0,东南 南,4室2厅3卫,7500.0,39.47
整租·云山居 3室1厅 东南,白云,元下田,云山居,76.0,东南,3室1厅1卫,2900.0,38.16
整租·春晖苑(白云) 2室1厅 西北,白云,元下田,春晖苑(白云),64.0,西北,2室1厅1卫,3300.0,51.56
整租·安华汇 1室1厅 南,白云,元下田,安华汇,45.0,南,1室1厅1卫,2500.0,55.56
整租·春鸿居 2室1厅 西南,白云,元下田,春鸿居,60.0,西南,2室1厅1卫,2000.0,33.33
整租·春鸿居 1室0厅 北,白云,元下田,春鸿居,27.0,北,1室0厅1卫,1150.0,42.59
整租·云山居 2室1厅 东,白云,元下田,云山居,69.0,东,2室1厅1卫,2800.0,40.58
整租·春庭花园 2室1厅 南,白云,元下田,春庭花园,70.0,南,2室1厅1卫,2400.0,34.29
整租·松云雅苑 3室2厅 东南,白云,元下田,松云雅苑,72.43,东南,3室2厅2卫,5700.0,78.7
整租·春庭花园 1室1厅 西北,白云,元下田,春庭花园,40.0,西北,1室1厅1卫,1500.0,37.5
整租·安华汇 1室1厅 东南,白云,元下田,安华汇,96.0,东南,1室1厅1卫,4000.0,41.67
整租·保利白云山庄 5室2厅 复式 南/北,白云,元下田,保利白云山庄,200.0,南 北,5室2厅3卫,8500.0,42.5
整租·云山居 2室1厅 西北,白云,元下田,云山居,76.0,西北,2室1厅1卫,2200.0,28.95
整租·春庭花园 1室0厅 东南,白云,元下田,春庭花园,40.0,东南,1室0厅1卫,1800.0,45.0
整租·安华汇 1室1厅 东,白云,元下田,安华汇,48.0,东,1室1厅1卫,2570.0,53.54
整租·安华汇 2室2厅 东南,白云,元下田,安华汇,48.0,东南,2室2厅2卫,3500.0,72.92
整租·保利白云山庄 4室2厅 南,白云,元下田,保利白云山庄,95.72,南,4室2厅1卫,4500.0,47.01
整租·安华汇 1室0厅 东南,白云,元下田,安华汇,48.0,东南,1室0厅1卫,2800.0,58.33
整租·春鸿居 2室1厅 北/东北,白云,元下田,春鸿居,42.77,北 东北,2室1厅1卫,2000.0,46.76
整租·金碧世纪花园 2室2厅 南,黄埔,大沙地,金碧世纪花园,70.0,南,2室2厅1卫,3200.0,45.71
整租·西华花园回迁房 3室1厅 南,黄埔,大沙地,西华花园回迁房,125.0,南,3室1厅2卫,4600.0,36.8
整租·金碧世纪花园 2室2厅 南,黄埔,大沙地,金碧世纪花园,69.0,南,2室2厅1卫,3262.0,47.28
整租·金碧世纪花园 2室2厅 南,黄埔,大沙地,金碧世纪花园,69.0,南,2室2厅1卫,3400.0,49.28
整租·富颐华庭T区 3室2厅 南,黄埔,大沙地,富颐华庭T区,101.0,南,3室2厅2卫,5000.0,49.5
整租·港湾路 2室1厅 南/北,黄埔,大沙地,港湾路,60.0,南 北,2室1厅1卫,1900.0,31.67
整租·三村远洋宿舍 2室1厅 东/北,黄埔,大沙地,三村远洋宿舍,64.0,东 北,2室1厅1卫,2200.0,34.38
整租·和贵坊 1室1厅 北,黄埔,大沙地,和贵坊,34.0,北,1室1厅1卫,1500.0,44.12
整租·五矿招商·鹭山府 3室2厅 南,黄埔,大沙地,五矿招商·鹭山府,95.0,南,3室2厅2卫,5500.0,57.89
整租·豫章苑 3室2厅 北,黄埔,大沙地,豫章苑,85.0,北,3室2厅1卫,3500.0,41.18
合租·和贵坊 2居室 南卧,黄埔,大沙地,和贵坊,35.0,南,2室0厅2卫,1600.0,45.71
整租·东城国际大厦 1室1厅 南,黄埔,大沙地,东城国际大厦,53.0,南,1室1厅1卫,2617.0,49.38
整租·西华花园回迁房 2室1厅 南,黄埔,大沙地,西华花园回迁房,80.0,南,2室1厅1卫,3600.0,45.0
整租·保利学府里 3室2厅 东南,黄埔,大沙地,保利学府里,88.0,东南,3室2厅1卫,4700.0,53.41
整租·和贵坊 1室0厅 北,黄埔,大沙地,和贵坊,37.0,北,1室0厅1卫,1590.0,42.97
整租·和贵坊 1室0厅 东,黄埔,大沙地,和贵坊,38.0,东,1室0厅1卫,1480.0,38.95
整租·金碧世纪花园 3室2厅 南/北,黄埔,大沙地,金碧世纪花园,108.0,南 北,3室2厅2卫,4900.0,45.37
整租·福莱花园 2室1厅 西南,越秀,水荫,福莱花园,68.0,西南,2室1厅1卫,4800.0,70.59
整租·水荫路 3室1厅 南,越秀,水荫,水荫路,85.58,南,3室1厅1卫,3300.0,38.56
整租·新华楼 3室1厅 东,越秀,水荫,新华楼,140.0,东,3室1厅1卫,8400.0,60.0
整租·水荫路 1室1厅 东,越秀,水荫,水荫路,330.0,东,1室1厅1卫,28000.0,84.85
整租·水荫四横路 3室1厅 东南,天河,水荫,水荫四横路,95.0,东南,3室1厅1卫,3200.0,33.68
整租·嘉诚国际公寓 1室1厅 东,越秀,水荫,嘉诚国际公寓,50.0,东,1室1厅1卫,4200.0,84.0
整租·新华楼 1室0厅 南/北,越秀,水荫,新华楼,128.0,南 北,1室0厅1卫,8400.0,65.62
整租·华盈居 1室0厅 南,天河,水荫,华盈居,25.0,南,1室0厅1卫,2400.0,96.0
整租·锦绣联合商务大厦 2室2厅 南,越秀,水荫,锦绣联合商务大厦,110.0,南,2室2厅1卫,10500.0,95.45
整租·新华楼 3室2厅 南,越秀,水荫,新华楼,128.0,南,3室2厅1卫,10500.0,82.03
整租·嘉诚国际公寓 1室1厅 西,越秀,水荫,嘉诚国际公寓,38.0,西,1室1厅1卫,3100.0,81.58
合租·水荫路 2居室 南卧,越秀,水荫,水荫路,30.0,南,2室1厅1卫,5200.0,173.33
合租·水荫路 2居室 南卧,越秀,水荫,水荫路,20.0,南,2室1厅1卫,2200.0,110.0
整租·嘉诚国际公寓 1室0厅 东,越秀,水荫,嘉诚国际公寓,40.0,东,1室0厅1卫,3800.0,95.0
整租·江山翠苑 4室2厅 南,越秀,水荫,江山翠苑,167.0,南,4室2厅2卫,11900.0,71.26
整租·水荫四横路 3室1厅 东南/南,天河,水荫,水荫四横路,85.0,东南 南,3室1厅1卫,3200.0,37.65
整租·雅景花园 2室2厅 东,越秀,水荫,雅景花园,81.0,东,2室2厅1卫,5300.0,65.43
整租·广州设计之都 1室0厅 南,白云,黄边,广州设计之都,40.0,南,1室0厅1卫,2600.0,65.0
整租·广州设计之都 1室1厅 南,白云,黄边,广州设计之都,40.0,南,1室1厅1卫,3500.0,87.5
整租·乐得花园 1室1厅 东,白云,黄边,乐得花园,51.0,东,1室1厅1卫,2200.0,43.14
整租·云山诗意 3室2厅 北,白云,黄边,云山诗意,110.0,北,3室2厅2卫,5285.0,48.05
整租·云山诗意 2室2厅 北,白云,黄边,云山诗意,76.0,北,2室2厅1卫,4300.0,56.58
整租·金碧雅苑 3室2厅 西,白云,黄边,金碧雅苑,86.0,西,3室2厅1卫,4500.0,52.33
整租·伟腾云星 2室1厅 北,白云,黄边,伟腾云星,85.0,北,2室1厅1卫,5400.0,63.53
整租·广州设计之都 1室1厅 东南,白云,黄边,广州设计之都,38.6,东南,1室1厅1卫,2100.0,54.4
